"ROUTE","DEST. SIGN CODE","DESTINATION                                                                                        SIGN CODE                                                                            MESSAGE","DIR","DIV","DEPOT",,"LOC.                                                                                              CODE","RES. GROUP LOC. CODE","ALIEN GROUP LOC. CODE","EFFECTIVE
PICK CODE"
,,"RICHMOND TERR",,,,,,,,
"S54",6541,"ELTINGVILLE","S",,"CAST/YUK/CH",,"0417","0417","1500","A10"
,,"RICHMOND AV",,,,,,,,
"S54",6542,"FOREST AV","N",,"CAST/YUK/CH",,"0418","0417","1500","A10"
"S54",6543,"SEAVIEW HOSPITAL","S",,"CAST/YUK/CH",,"0417","0417","1500","A10"
"S54",6544,"BRIELLE AV","N",,"CAST/YUK/CH",,"0418","0417","1500","A10"
,,"GANSEVOORT BL",,,,,,,,
"S54*",6546,"SEAVIEW HOSPITAL","S",,"CAST/YUK/CH",,"0418","0418","1500","D10"
"S55",6550,"S I MALL","N",,"CAST/YUK/CH",,"0420","0420","1500","A10"
"S55",6551,"HUGUENOT","S",,"CAST/YUK/CH",,"0023","0420","1500","A10"
,,"LUTEN AV",,,,,,,,
"S55",6552,"ELTINGVILLE","N",,"CAST/YUK/CH",,"0420","0420","1500","A10"
,,"TRANSIT CENTER",,,,,,,,
"S55",6553,"HYLAN BL","S",,"CAST/YUK/CH",,"0023","0420","1500","A10"
,,"BERTRAM AV",,,,,,,,
"S55",6554,"HYLAN BL","N",,"CAST/YUK/CH",,"0420","0420","1500","A10"
,,"BERTRAM AV",,,,,,,,
"S55",6555,"ROSSVILLE","S",,"CAST/YUK/CH",,"0023","0420","1500","A10"
,,"ARTHUR KILL RD",,,,,,,,
,,"via AMBOY RD",,,,,,,,
,,"via BLMNGDL RD",,,,,,,,
"S55*",6556,"HUGENOT AV","N",,"CAST/YUK/CH",,"0420","0420","1500","D10"
,,"HYLAN BL",,,,,,,,
"S56",6560,"S I MALL","N",,"CAST/YUK/CH",,"0032","0419","1500","A10"
"S56",6561,"HUGUENOT","S",,"CAST/YUK/CH",,"0419","0419","1500","A10"
,,"LUTEN AV",,,,,,,,
"S56",6562,"ELTINGVILLE","N",,"CAST/YUK/CH",,"0032","0419","1500","A10"
,,"TRANSIT CENTER",,,,,,,,
"S56",6563,"HYLAN BL","S",,"CAST/YUK/CH",,"0419","0419","1500","A10"
,,"BERTRAM AV",,,,,,,,
"S56",6564,"WOODROW RD","N",,"CAST/YUK/CH",,"0032","0419","1500","A10"
"S57",6570,"PORT RICHMOND","N",,"CAST/YUK/CH",,"0422","0421","1500","A10"
"S57",6571,"NEW DORP","S",,"CAST/YUK/CH",,"0421","0421","1500","A10"
,,"MILL RD",,,,,,,,
"S57",6573,"BRIELLE AV","S",,"CAST/YUK/CH",,"0421","0421","1500","A10"
,,"GANSEVOORT BL",,,,,,,,
"S59",6590,"PORT RICHMOND","N",,"CAST/YUK/CH",,"0424","0423","1500","A10"
"S59",6591,"TOTTENVILLE","S",,"CAST/YUK",,"0423","0423","1500","A10"
"S59",6592,"WILLOWBROOK RD","N",,"CAST/YUK",,"0424","0423","1500","A10"
"S59",6593,"HUGUENOT","S",,"CAST/YUK/CH",,"0423","0423","1500","A10"
,,"LUTEN AV",,,,,,,,
"S59",6594,"S I MALL","N",,"CAST/YUK/CH",,"0424","0423","1500","A10"
"S59",6595,"HYLAN BL","S",,"CAST/YUK/CH",,"0423","0423","1500","A10"
"S59",6597,"S I MALL","S",,"CAST/YUK/CH",,"0423","0423","1500","A10"
,,"YUKON AV",,,,,,,,
"S59",6598,"MARSH AV","N",,"CAST/YUK/CH",,"0424","0423","1500","A10"
,,"RICHMOND HILL RD",,,,,,,,
"S59*",6599,"HUGENOT AV","S",,"CAST/YUK/CH",,"0423","0423","1500","D10"
,,"LUTEN AV",,,,,,,,
"S61",6610,"ST GEORGE FERRY","N",,"CAST/YUK/CH",,"0426","0426","1500","A10"
"S61",6611,"S I MALL","S",,"CAST/YUK/CH",,"0427","0426","1500","A10"
,,"YUKON AV",,,,,,,,
"S61*",6612,"VICTORY BL","S",,"CAST/YUK/CH",,"0426","0426","1500","D10"
,,"JEWETT AV",,,,,,,,
"S61",6613,"MARSH AV","S",,"CAST/YUK/CH",,"0427","0426","1500","A10"
,,"RICHMOND HILL RD",,,,,,,,
"S61*",6615,"MERRYMOUNT ST","S",,"CAST/YUK/CH",,"0427","0426","1500","D10"
,,"TRAVIS AV",,,,,,,,
"S62",6620,"ST GEORGE","E",,"CAST/YUK/CH",,"0428","0428","1500","A10"
,,"FERRY",,,,,,,,
,,"via VICTORY",,,,,,,,
"S62",6621,"TRAVIS","W",,"CAST/YUK/CH",,"0429","0428","1500","A10"
,,"via VICTORY",,,,,,,,
"S62",6625,"SI COLLEGE","W",,"CAST/YUK/CH",,"0429","0428","1500","A10"
,,"via VICTORY",,,,,,,,
"S66",6662,"ST GEORGE FERRY","E",,"CAST/YUK/CH",,"0430","0430","1500","C10"
,,"via GRYMES HILL",,,,,,,,
"S66",6663,"PORT RICHMOND","W",,"CAST/YUK/CH",,"0431","0430","1500","C10"
,,"via GRYMES HILL",,,,,,,,
"S66*",6664,"ST GEORGE FERRY","E",,"CAST/YUK/CH",,"0430","0430","1500","D10"
,,"via MILFORD DR",,,,,,,,
"S74",6740,"ST GEORGE","N",,"CAST/YUK/CH",,"0434","0434","1500","A10"
,,"FERRY",,,,,,,,
"S74",6741,"TOTTENVILLE","S",,"CAST/YUK/CH",,"0435","0434","1500","A10"
"S74",6742,"ELTINGVILLE","N",,"CAST/YUK/CH",,"0434","0434","1500","A10"
,,"TRANSIT CENTER",,,,,,,,
"S74*",6743,"YELTMAN AV","S",,"CAST/YUK/CH",,"0435","0434","1500","D10"
,,"ACADEMY AV",,,,,,,,
"S74",6744,"ROSSVILLE AV","N",,"CAST/YUK/CH",,"0434","0434","1500","A10"
"S74",6745,"ELTINGVILLE","S",,"CAST/YUK/CH",,"0435","0434","1500","A10"
,,"TRANSIT CENTER",,,,,,,,
"S74",6747,"ROSSVILLE AV","S",,"CAST/YUK/CH",,"0435","0434","1500","A10"
"S76",6760,"ST GEORGE","N",,"CAST/YUK/CH",,"0436","0436","1500","A10"
,,"FERRY",,,,,,,,
"S76",6761,"OAKWOOD","S",,"CAST/YUK/CH",,"0437","0436","1500","A10"
,,"MILL RD",,,,,,,,
"S76",6765,"CLOVE RD","S",,"CAST/YUK/CH",,"0437","0436","1500","A10"
"S78",6780,"ST GEORGE","N",,"CAST/YUK/CH",,"0438","0438","1500","A10"
,,"FERRY",,,,,,,,
,,"via HYLAN",,,,,,,,
"S78",6781,"TOTTENVILLE","S",,"CAST/YUK/CH",,"0439","0438","1500","A10"
,,"via HYLAN",,,,,,,,
"S78",6782,"BUFFALO ST","N",,"CAST/YUK/CH",,"0438","0438","1500","A10"
"S78",6783,"RICHMOND AV","S",,"CAST/YUK/CH",,"0439","0438","1500","A10"
"S78",6787,"HUGUENOT","S",,"CAST/YUK/CH",,"0439","0438",1500,"A10"
,,"LUTEN AV",,,,,,,,
"S79",6790,"BAY RIDGE","E",,"CAST/YUK/CH",,"0440","0440","1500","A10"
,,"86 ST STATION",,,,,,,,
"S79",6791,"S I MALL","W",,"CAST/YUK/CH",,"0441","0440","1500","A10"
,,"via HYLAN",,,,,,,,
"S79",6792,"HYLAN BL","E",,"CAST/YUK/CH",,"0440","0440","1500","A10"
,,"CLOVE RD",,,,,,,,
"S81",6811,"LIMITED","S",,"CAST/YUK/CH",,"0528","0528","1500","A10"
,,"GRANT CITY",,,,,,,,
"S81",6813,"LIMITED","S",,"CAST/YUK/CH",,"0528","0528","1500","A10"
,,"GRANT CITY",,,,,,,,
,,"via BAY ST",,,,,,,,
,,"via FT WADSWORTH",,,,,,,,
"S84",6841,"LIMITED","S",,"CAST/YUK/CH",,"0549","0549","1500","A10"
,,"TOTTENVILLE",,,,,,,,
,,"via AR KILL RD",,,,,,,,
"S86",6861,"LIMITED","S",,"CAST/YUK/CH",,"0485","0485","1500","A10"
,,"OAKWOOD",,,,,,,,
,,"MILL RD",,,,,,,,
"S89",6890,"LIMITED","N",,"CAST/YUK/CH",,"0572","0572","1500","A10"
,,"BAYONNE",,,,,,,,
,,"34 ST-HBLR STA",,,,,,,,
,,"via RICHMOND AV",,,,,,,,
"S89",6891,"LIMITED","S",,"CAST/YUK/CH",,"0573","0572","1500","A10"
,,"ELTINGVILLE",,,,,,,,
,,"HYLAN BL",,,,,,,,
,,"via RICHMOND AV",,,,,,,,
"S90",6900,"LIMITED","E",,"CAST/YUK/CH",,"0452","0452","1500","A10"
,,"ST GEORGE",,,,,,,,
,,"FERRY",,,,,,,,
,,"via RICHMOND TERR",,,,,,,,
"S90",6903,"LIMITED","W",,"CAST/YUK/CH",,"0453","0452","1500","C10"
,,"GOETHALS RD",,,,,,,,
,,"via RICHMOND TERR",,,,,,,,
"S91",6910,"LIMITED","N",,"CAST/YUK/CH",,"0442","0442","1500","A10"
,,"ST GEORGE",,,,,,,,
"S91",6911,"LIMITED","S",,"CAST/YUK/CH",,"0443","0442","1500","A10"
,,"S I MALL",,,,,,,,
"S92",6920,"LIMITED","E",,"CAST/YUK/CH",,"0444","0444","1500","A10"
,,"ST GEORGE",,,,,,,,
,,"FERRY",,,,,,,,
"S92",6921,"LIMITED","W",,"CAST/YUK/CH",,"0445","0444","1500","A10"
,,"TRAVIS",,,,,,,,
,,"via VICTORY",,,,,,,,
"S93",6930,"LIMITED","E",,"CAST/YUK/CH",,"0534","0535","1500","A10"
,,"BAY RIDGE",,,,,,,,
,,"86 ST STATION",,,,,,,,
,,"via VICTORY                                                                                                                             ",,,,,,,,
"S93",6931,"LIMITED","W",,"CAST/YUK/CH",,"0535","0535","1500","A10"
,,"WILLOWBROOK",,,,,,,,
,,"S I COLLEGE",,,,,,,,
,,"via VICTORY",,,,,,,,
"S94",6940,"LIMITED","N",,"CAST/YUK/CH",,"0446","0446","1500","A10"
,,"ST GEORGE",,,,,,,,
,,"FERRY",,,,,,,,
"S94",6941,"LIMITED","S",,"CAST/YUK/CH",,"0447","0446","1500","A10"
,,"S I MALL",,,,,,,,
,,"YUKON AV",,,,,,,,
"S96",6961,"LIMITED","W",,"CAST/YUK/CH",,"0449","0448","1500","A10"
,,"W SHORE PLZ",,,,,,,,
,,"via CASTELTON",,,,,,,,
"S96",6962,"LIMITED","E",,"CAST/YUK/CH",,"0448","0448","1500","A10"
,,"ST GEORGE",,,,,,,,
,,"via CASTELTON",,,,,,,,
"S96",6963,"LIMITED","W",,"CAST/YUK/CH",,"0449","0448","1500","A10"
,,"MARINERS HARBOR",,,,,,,,
,,"via CASTELTON",,,,,,,,
"S98",6980,"LIMITED","E",,"CAST/YUK/CH",,"0450","0450","1500","A10"
,,"ST GEORGE",,,,,,,,
,,"via FOREST",,,,,,,,
"S98",6981,"LIMITED","W",,"CAST/YUK/CH",,"0451","0450","1500","A10"
,,"MARINERS HARBOR",,,,,,,,
,,"via FOREST",,,,,,,,
"S98",6985,"LIMITED","W",,"CAST/YUK/CH",,"0451","0450","1500","A10"
,,"RICHMOND AV",,,,,,,,
,,"via FOREST",,,,,,,,
"X  1",7010,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0460","0460","1499","A10"
,,"CENTRAL PARK SOUTH",,,,,,,,
,,"via CHURCH ST",,,,,,,,
,,"via 6 AV",,,,,,,,
"X  1",7011,"ELTINGVILLE","S",,"CAST/YUK/MA/CH",,"0461","0460","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via HYLAN BL",,,,,,,,
,,"via RICHMOND AV",,,,,,,,
"X  1",7012,"23 ST","N",,"CAST/YUK/MA/CH",,"0460","0460","1499","A10"
,,"via CHURCH",,,,,,,,
"X  2",7020,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0462","0462","1499","A10"
,,"57 ST",,,,,,,,
,,"via FDR DRIVE",,,,,,,,
,,"via MADISON",,,,,,,,
"X  2",7021,"NEW DORP","S",,"CAST/YUK/MA/CH",,"0373","0462","1499","A10"
,,"via HYLAN BL",,,,,,,,
"X  3",7030,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0098","0463","1499","A10"
,,"VESSEY ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MURRAY                                                                                                          ",,,,,,,,
"X  3",7031,"NEW DORP","S",,"CAST/YUK/MA/CH",,"0463","0463","1499","A10"
,,"via HYLAN BL",,,,,,,,
"X  4",7040,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0464","0464","1499","A10"
,,"VESEY ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MURRAY                                                                                                          ",,,,,,,,
"X  4",7041,"ELTINGVILLE","S",,"CAST/YUK/MA/CH",,"0457","0464","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via HYLAN BL",,,,,,,,
,,"via RICHMOND AV",,,,,,,,
"X  5",7050,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0458","0465","1499","A10"
,,"57 ST",,,,,,,,
,,"via FDR DRIVE",,,,,,,,
,,"via MADISON",,,,,,,,
"X  5",7051,"ELTINGVILLE ","S",,"CAST/YUK/MA/CH",,"0465","0465","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via F CAP BL",,,,,,,,
,,"via RICHMOND AV",,,,,,,,
"X  7",7070,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0492","0467","1499","A10"
,,"CENTRAL PARK SOUTH",,,,,,,,
,,"via WEST ST",,,,,,,,
,,"via 6 AV",,,,,,,,
"X  7",7071,"ELTINGVILLE","S",,"CAST/YUK/MA/CH",,"0467","0467","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via F CAP BL",,,,,,,,
,,"via GFRDS LA",,,,,,,,
"X  8",7080,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0468","0468","1499","A10"
,,"FRANKFORT ST",,,,,,,,
,,"via WATER ST",,,,,,,,
"X  8",7081,"ELTINGVILLE","S",,"CAST/YUK/MA/CH",,"0493","0468","1499","A10"
,,"ARTHUR KILL RD",,,,,,,,
,,"via F CAP BL",,,,,,,,
,,"via GIFFORDS LA",,,,,,,,
"X 9",7090,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0469","0469",1499,"A10"
,,"CENTRAL PARK SOUTH",,,,,,,,
,,"via WEST ST",,,,,,,,
,,"via 6 AV",,,,,,,,
"X  9",7091,"NEW DORP","S",,"CAST/YUK/MA/CH",,"0489","0469","1499","A10"
,,"via HYLAN BL",,,,,,,,
"X10",7102,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0470","0470","1499","A10"
,,"57 ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MADISON",,,,,,,,
"X10",7103,"PT RICHMOND","S",,"CAST/YUK/MA/CH",,"0471","0470","1499","A10"
"X10",7104,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0470","0470","1499","A10"
,,"57 ST",,,,,,,,
,,"via WEST ST",,,,,,,,
,,"via MADISON",,,,,,,,
"X10",7105,"S I COLLEGE","S",,"CAST/YUK/MA/CH",,"0471","0470","1499","A10"
"X11",7110,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0473","0473","1499","A10"
,,"WORTH ST                                                                                                         ",,,,,,,,
"X11",7111,"TRAVIS","S",,"CAST/YUK/MA/CH",,"0229","0473","1499","A10"
"X12",7121,"MARINERS HARBOR","S",,"CAST/YUK/MA/CH",,"0483","0472","1499","A10"
,,"SOUTH AV",,,,,,,,
"X12",7122,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0472","0472","1499","A10"
,,"57 ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MADISON ",,,,,,,,
"X12",7124,"23 ST","N",,"CAST/YUK/MA/CH",,"0472","0472","1499","A10"
,,"via CHURCH",,,,,,,,
"X14",7142,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0148","0148","1499","C10"
,,"57 ST",,,,,,,,
,,"via WATER ST",,,,,,,,
,,"via MADISON",,,,,,,,
"X14",7143,"PORT RICHMOND","S",,"CAST/YUK/MA/CH",,"0149","0148","1499","C10"
,,"via WATER ST",,,,,,,,
"X15",7150,"DOWNTOWN LOOP","N",,"CAST/YUK/MA/CH",,"0475","0475","1499","A10"
,,"via CHURCH",,,,,,,,
,,"via WATER ST                                  ",,,,,,,,
"X15",7151,"RICHMONDTOWN","S",,"CAST/YUK/MA/CH",,"0249","0475","1499","A10"
,,"ST PATRICKS PL",,,,,,,,
"X15",7153,"ELTINGVILLE","S",,"CAST/YUK/MA/CH",,"0249","0475","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via AR KILL RD",,,,,,,,
"X17C",7170,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0478","0477","1499","A10"
,,"57 ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MADISON",,,,,,,,
"X17A",7171,"ARTHUR KILL RD","S",,"CAST/YUK/MA/CH",,"0477","0477","1499","A10"
,,"ANNADALE RD",,,,,,,,
"X17A",7172,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0478","0477","1499","A10"
,,"WORTH ST",,,,,,,,
"X17C",7173,"ARDEN HEIGHTS","S",,"CAST/YUK/MA/CH",,"0477","0477","1499","A10"
,,"via HUGENOT",,,,,,,,
,,"via DRUMGOOLE",,,,,,,,
"X17J",7175,"ARDEN HEIGHTS","S",,"CAST/YUK/MA/CH",,"0477","0477","1499","A10"
,,"HUGENOT",,,,,,,,
,,"via NEW JERSEY",,,,,,,,
,,"via DRUMGOOLE",,,,,,,,
"X17J",7176,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0478","0477","1499","A10"
,,"57 ST",,,,,,,,
,,"via NEW JERSEY",,,,,,,,
,,"via MADISON",,,,,,,,
"X19",7190,"DOWNTOWN","N",,"CAST/YUK/MA/CH",,"0480","0480","1499","A10"
,,"WORTH ST",,,,,,,,
,,"via CHURCH ST",,,,,,,,
"X19",7191,"ARDEN HEIGHTS","S",,"CAST/YUK/MA/CH",,"0509","0480","1499","A10"
,,"HUGUENOT AV",,,,,,,,
"X22",7220,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0532","0532","1499","A10"
,,"57 ST",,,,,,,,
,,"via NEW JERSEY",,,,,,,,
,,"via MADISON",,,,,,,,
"X22",7221,"TOTTENVILLE","S",,"CAST/YUK/MA/CH",,"0533","0532","1499","A10"
,,"via NEW JERSEY",,,,,,,,
,,"via AMBOY RD",,,,,,,,
"X27",7270,"MIDTOWN","N",,"UP",,"0398","0515","1499",
,,"57 ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MADISON ",,,,,,,,
"X27",7271,"BAY RIDGE
SHORE RD","S",,"UP",,"0515","0515","1499",
"X27",7272,"DOWNTOWN
WORTH ST","N",,"UP",,"0398","0515","1499",
"X27",7274,"23 ST","N",,"UP",,"0398","0515","1499",
,,"via CHURCH ST",,,,,,,,
"X28",7280,"MIDTOWN","N",,"UP",,"0516","0516","1499",
,,"57 ST",,,,,,,,
,,"via CHURCH",,,,,,,,
,,"via MADISON  ",,,,,,,,
"X28",7281,"BENSONHURST
CROPSEY AV","S",,"UP",,"0399","0516","1499",
"X28",7282,"DOWNTOWN
WORTH ST","N",,"UP",,"0516","0516","1499",
"X28",7283,"CONEY ISLAND","S",,"UP",,"0399","0516","1499",
,,"SEA GATE",,,,,,,,
,,"via  CROPSEY",,,,,,,,
"X28",7284,"23 ST","N",,"UP",,"0516","0516","1499",
,,"via CHURCH ST",,,,,,,,
"X30",7300,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0536","0537","1499","A10"
,,"57 ST",,,,,,,,
,,"via NEW JERSEY",,,,,,,,
,,"via MADISON",,,,,,,,
"X30",7301,"SUNNYSIDE","S",,"CAST/YUK/MA/CH",,"0537","0537","1499","A10"
,,"via NEW JERSEY",,,,,,,,
,,"via FOREST AV",,,,,,,,
"X31",7310,"EAST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0482","0482","1499","A10"
,,"57 ST",,,,,,,,
,,"via NEW JERSEY",,,,,,,,
,,"via MADISON",,,,,,,,
"X31",7313,"ELTINGVILLE","S","CAST","CAST/YUK/MA/CH","0482","0569","0482","1499","A10"
,,"TRANSIT CENTER",,,,,,,,
,,"via NEW JERSEY        ",,,,,,,,
"X42",7420,"WEST MIDTOWN","N",,"CAST/YUK/MA/CH",,"0542","0545","1499","A10"
,,"57 ST",,,,,,,,
,,"via FDR DRIVE",,,,,,,,
,,"via MADISON",,,,,,,,
"X42",7421,"MARINERS HARBOR","S",,"CAST/YUK/MA/CH",,"0545","0545","1499","A10"
,,"SOUTH AV",,,,,,,,
,,"via FDR DRIVE",,,,,,,,
"X63",7630,"ROSEDALE","E",,"QV",,"0390","0389","1499","A8"
,,"via MERRICK",,,,,,,,
"X63",7631,"MIDTOWN
23 ST-1 AV","W",,"QV",,"0389","0389","1499","A8"
"X64",7640,"CAMBRIA HEIGHTS","E",,"QV",,"0102","0102","1499","A8"
,,"via LINDEN",,,,,,,,
"X64",7641,"MIDTOWN
23 ST-1 AV","W",,"QV",,"0103","0102","1499","A8"
"X68",7680,"FLORAL PARK","E",,"QV",,"0391","0391","1499","A8"
,,"via HILLSIDE",,,,,,,,
"X68",7681,"MIDTOW","W",,"QV",,"0491","0391","1499","A8"
,,"57 ST",,,,,,,,
,,"via 42 ST",,,,,,,,
,,"via MADISON",,,,,,,,
"X68",7683,"23 ST-1 AV","W",,"QV",,"0491","0391","1499","A8"
,,"via 34 ST",,,,,,,,
"X68",7685,"23 ST-1 AV","W",,"QV",,"0491","0391","1499","A8"
,,"via 57 ST",,,,,,,,
"X80",7800,"RANDALL IS","E",,"ALL EXCEPT CAST/YUK",,"0392","0392","1499","B9"
"X80",7801,"EAST HARLEM","W",,"ALL EXCEPT CAST/YUK",,"0393","0393","1499","B9"
,,"125 ST-LEX",,,,,,,,
,,"#4/5/6 Train",,,,,,,,
,,"Metro North",,,,,,,,
"X81",7810,"RANDALL IS","N",,"ALL EXCEPT CAST/YUK",,"0394","0394","1499","B9"
"X81",7811,"WOODSIDE","S",,"ALL EXCEPT CAST/YUK",,"0395","0395","1499","B9"
,,"#7 TRAIN",,,,,,,,
,,"LIRR",,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,"Dest.
Sign
Code","DEST. SIGN CODE
WORDING",,,"Depot",,"Loc.                                                             Codes"," GROUP LOC. CODE",,
,9000,"#1 TRAIN TO 242 ST",,"Div","ALL",,1193,1494,,
,9001,"#1 TRAIN TO 215 ST",,,"ALL",,1193,1494,,
,9002,"#1 TRAIN TO DYCKMAN ST",,,"ALL",,1193,1494,,
,9003,"#1 TRAIN TO 168 ST",,,"ALL",,1193,1494,,
,9004,"#1 TRAIN TO 137 ST",,,"ALL",,1193,1494,,
,9005,"#1 TRAIN TO 96 ST",,,"ALL",,1193,1494,,
,9006,"#1 TRAIN TO CHAMBERS ST",,,"ALL",,1193,1494,,
,9007,"#1 TRAIN TO SOUTH FERRY",,,"ALL",,1193,1494,,
,9008,"#2 TRAIN TO 241 ST",,,"ALL",,1193,1494,,
,9009,"#2 TRAIN TO 238 ST",,,"ALL",,1193,1494,,
,9010,"#2 TRAIN TO GUN HILL RD",,,"ALL",,1193,1494,,
,9011,"#2 TRAIN TO E 180 ST",,,"ALL",,1193,1494,,
,9012,"#2 TRAIN TO 149 - 3 AV",,,"ALL",,1193,1494,,
,9013,"#2 TRAIN TO 149 ST-CONCRSE",,,"ALL",,1193,1494,,
,9014,"#2 TRAIN TO 145 ST",,,"ALL",,1193,1494,,
,9015,"#2 TRAINTO 137 ST - #1",,,"ALL",,1193,1494,,
,9016,"#2 TRAIN TO 110 ST - #1",,,"ALL",,1193,1494,,
,9017,"#2 TRAIN TO 96 ST",,,"ALL",,1193,1494,,
,9018,"#2 TRAIN TO FRANKLIN AV",,,"ALL",,1193,1494,,
,9019,"#2 TRAIN TO  NOSTRAND AV - #3",,,"ALL",,1193,1494,,
,9020,"#2 TRAIN TO PRESIDENT ST",,,"ALL",,1193,1494,,
,9021,"#2 TRAIN TO CHURCH AV",,,"ALL",,1193,1494,,
,9022,"#2 TRAIN TO FLATBUSH AV",,,"ALL",,1193,1494,,
,9023,"#3  TRAIN TO 148 ST-POWELL",,,"ALL",,1191,1494,,
,9024,"#3 TRAIN TO 135 ST-LENOX",,,"ALL",,1192,1494,,
,9025,"#3 TRAIN TO UTICA AV",,,"ALL",,1193,1494,,
,9026,"#3 TRAIN TO PENN AV",,,"ALL",,1193,1494,,
,9027,"#3 TRAIN TO NEW LOTS AV",,,"ALL",,1193,1494,,
,9028,"#4 TRAIN TO WOODLAWN",,,"ALL",,1193,1494,,
,9029,"#4 TRAIN TO BEDFORD PK BL",,,"ALL",,1193,1494,,
,9030,"#4 TRAIN TO 161 ST",,,"ALL",,1193,1494,,
,9031,"#4 TRAIN TO 149 ST-CONCRSE",,,"ALL",,1193,1494,,
,9032,"#4 TRAIN TO 138 ST - #6",,,"ALL",,1193,1494,,
,9033,"#4 TRAIN TO 125 ST",,,"ALL",,1193,1494,,
,9034,"#5 TRAIN TO DYRE AV",,,"ALL",,1193,1494,,
,9035,"#5 TRAIN TO PELHAM PKY",,,"ALL",,1193,1494,,
,9036,"#5 TRAIN TO PELHAM PKY - #2",,,"ALL",,1193,1494,,
,9037,"#5 TRAIN TO E 180 ST",,,"ALL",,1193,1494,,
,9038,"#6 TRAIN TO PELHAM BAY PK",,,"ALL",,1193,1494,,
,9039,"#6 TRAIN TO WESTCHESTER SQ",,,"ALL",,1193,1494,,
,9040,"#6 TRAIN TO PARKCHESTER",,,"ALL",,1193,1494,,
,9041,"#6 TRAIN TO HUNTS POINT AV",,,"ALL",,1193,1494,,
,9042,"#6 TRAIN TO 138 ST",,,"ALL",,1193,1494,,
,9043,"#6 TRAIN TO 125 ST",,,"ALL",,1193,1494,,
,9044,"#6 TRAIN TO 86 ST",,,"ALL",,1193,1494,,
,9045,"#6 TRAIN TO 63 ST - F",,,"ALL",,1193,1494,,
,9046,"#6 TRAIN TO 59 ST",,,"ALL",,1193,1494,,
,9047,"#6 TRAIN TO GRAND CENTRAL",,,"ALL",,1193,1494,,
,9048,"#7 TRAIN TO HUNTERS POINT AV",,,"ALL",,1193,1494,,
,9049,"#7 TRAIN TO VRN-JACKSON                                                                                      ",,,"ALL",,1193,1494,,
,9050,"#7 TRAIN TO QUEENSBORO PLZ",,,"ALL",,1193,1494,,
,9051,"#7 TRAIN TO 33 ST",,,"ALL",,1193,1494,,
,9052,"#7 TRAIN TO 61 ST",,,"ALL",,1193,1494,,
,9053,"#7 TRAIN TO 65 ST - R",,,"ALL",,1193,1494,,
,9054,"#7 TRAIN TO 74 ST-ROOSEVELT",,,"ALL",,1193,1494,,
,9055,"#7 TRAIN TO WILLETS POINT",,,"ALL",,1193,1494,,"B10"
,9056,"#7 TRAIN TO MAIN ST",,,"ALL",,1193,1494,,
,9057,"A TRAIN TO 207 ST",,,"ALL",,1193,1494,,
,9058,"A TRAIN TO DYCKMAN ST",,,"ALL",,1193,1494,,
,9059,"A TRAIN TO 175 ST",,,"ALL",,1193,1494,,
,9060,"A TRAIN TO 168 ST",,,"ALL",,1193,1494,,
,9061,"A TRAIN TO 145 ST",,,"ALL",,1193,1494,,
,9062,"A TRAIN LOCAL TO JAY ST",,,"ALL",,1193,1494,,
,9063,"A TRAIN LOCAL TO HOYT
SCHERMERHORN",,,"ALL",,1193,1494,,
,9064,"A TRAIN LOCAL TO UTICA AV",,,"ALL",,1193,1494,,
,9065,"A TRAIN LOCAL TO BWAY JCT",,,"ALL",,1193,1494,,
